"","sp1_common","sp1_scientific","sp1_tax_res","sp1_tax_group","sp1_lifestage","sp2_common","sp2_scientific","sp2_tax_res","sp2_tax_group","sp2_lifestage","effect_sp1_on_sp2","effect_sp2_on_sp1","interaction","interaction_strength","interaction_freq_count","interaction_freq_percent","time_of_year","year","elevation","vertical_strata","latitude","longitude","location_description","habitat_description","source_citation","source_URL","text_excerpt_occ","text_excerpt_ixn","raw_data","name_changes","other_sp1","comments","occ_freq","raw_data_ID","sp1_gbif","sp2_gbif"
"4286","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"July",2012,NA,NA,10.4505680592,-84.0693770181,"positional accuracy = 15 m",NA,NA,"https://www.inaturalist.org/observations/197455700",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4287","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4311107865,-84.0067954144,"positional accuracy = 15 m",NA,NA,"https://www.inaturalist.org/observations/197405273",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4288","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.453171125,-84.0674710222,"positional accuracy = 15 m",NA,NA,"https://www.inaturalist.org/observations/197405222",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4289","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.457355,-84.0044616667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/197323067",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4290","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2023,NA,NA,10.468814,-83.999315,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/197094164",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4291","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.5829845487,-84.1561754042,"positional accuracy = 157 m",NA,NA,"https://www.inaturalist.org/observations/196958382",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4292","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2019,NA,NA,10.4313333415,-84.00518055,"positional accuracy = 20 m",NA,NA,"https://www.inaturalist.org/observations/196956101",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4293","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.0849332144,-84.1979077491,"positional accuracy = 207 m",NA,NA,"https://www.inaturalist.org/observations/196944435",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4294","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4313323753,-84.0050099247,"positional accuracy = 50 m",NA,NA,"https://www.inaturalist.org/observations/196937813",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4295","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.5579754496,-84.193480736,"positional accuracy = 100 m",NA,NA,"https://www.inaturalist.org/observations/196910814",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4296","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4312783333,-84.00479,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/196887116",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4297","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4538798148,-84.0392258883,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/196887109",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4298","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4362633333,-84.0035316667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/196887067",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4299","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.5601854906,-84.1371038643,"positional accuracy = 377 m",NA,NA,"https://www.inaturalist.org/observations/196871285",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4300","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4324116015,-84.0044234087,"positional accuracy = 58 m",NA,NA,"https://www.inaturalist.org/observations/196846913",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4301","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.5020079796,-84.0501813846,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/196724444",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4302","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4314883333,-84.0041416667,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/196722521",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4303","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4625155402,-84.0805084034,"positional accuracy = 602 m",NA,NA,"https://www.inaturalist.org/observations/196686024",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4304","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.5867197432,-84.1564177253,"positional accuracy = 602 m",NA,NA,"https://www.inaturalist.org/observations/196677573",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4305","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4310583333,-84.0037583333,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/196625471",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4306","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.3627540331,-84.1608187542,"positional accuracy = 977 m",NA,NA,"https://www.inaturalist.org/observations/196508116",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4307","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4315674808,-84.0039176598,"positional accuracy = 15 m",NA,NA,"https://www.inaturalist.org/observations/196450703",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4308","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.5576539579,-84.0012421416,"positional accuracy = 224 m",NA,NA,"https://www.inaturalist.org/observations/196450687",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4309","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2017,NA,NA,10.4283486293,-84.0166139606,"positional accuracy = 2000 m",NA,NA,"https://www.inaturalist.org/observations/196352907",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4310","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.4684651966,-83.9964202315,"positional accuracy = 122 m",NA,NA,"https://www.inaturalist.org/observations/196248762",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4311","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4304787282,-84.0071868093,"positional accuracy = 100 m",NA,NA,"https://www.inaturalist.org/observations/196145596",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4312","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4305779899,-84.0067936904,"positional accuracy = 100 m",NA,NA,"https://www.inaturalist.org/observations/196138545",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4313","Golden Mantled Howler Monkey","Alouatta palliata palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2019,NA,NA,10.4326381119,-84.0013811691,"positional accuracy = 15 m",NA,NA,"https://www.inaturalist.org/observations/195938085",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata palliata",NA
"4314","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4539860517,-84.0193860233,"positional accuracy = 4117 m",NA,NA,"https://www.inaturalist.org/observations/195838118",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4315","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2024,NA,NA,10.416855,-84.1240695,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/195782296",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4316","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2023,NA,NA,10.4315081016,-84.0071118745,"positional accuracy = 8 m",NA,NA,"https://www.inaturalist.org/observations/195271579",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4317","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2023,NA,NA,10.431166,-84.003536,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/195138547",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4318","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.43137415,-84.00481555,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/195049338",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4319","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.417021,-84.1195761,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/194750204",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4320","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.415725,-84.121025,"positional accuracy = 30 m",NA,NA,"https://www.inaturalist.org/observations/194470183",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4321","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4352934958,-84.0088493925,"positional accuracy = 19 m",NA,NA,"https://www.inaturalist.org/observations/194365463",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4322","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2015,NA,NA,10.4157310663,-84.1213042377,"positional accuracy = 67 m",NA,NA,"https://www.inaturalist.org/observations/194293675",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4323","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4314557973,-84.0049611787,"positional accuracy = 19 m",NA,NA,"https://www.inaturalist.org/observations/194247536",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4324","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4139718052,-84.1121125422,"positional accuracy = 2347 m",NA,NA,"https://www.inaturalist.org/observations/194204769",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4325","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.467061458,-84.0589543593,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/194032931",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4326","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2023,NA,NA,10.4232682,-84.0220298,"positional accuracy = 4296 m",NA,NA,"https://www.inaturalist.org/observations/194032923",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4327","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"February",2018,NA,NA,10.43839333,-84.00755667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/193780696",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4328","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4689948176,-84.0317906651,"positional accuracy = 137 m",NA,NA,"https://www.inaturalist.org/observations/192744007",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4329","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2023,NA,NA,10.4316706276,-84.0024660767,"positional accuracy = 43 m",NA,NA,"https://www.inaturalist.org/observations/192268613",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4330","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2023,NA,NA,10.4155555556,-84.12035,"positional accuracy = 999 m",NA,NA,"https://www.inaturalist.org/observations/192066602",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4331","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4555984816,-84.0091994952,"positional accuracy = 107 m",NA,NA,"https://www.inaturalist.org/observations/191902767",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4332","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4555984816,-84.0091994952,"positional accuracy = 107 m",NA,NA,"https://www.inaturalist.org/observations/191902765",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4333","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2023,NA,NA,10.4168333333,-84.12455,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/191727876",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4334","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"November",2023,NA,NA,10.430623,-84.006971,"positional accuracy = 65 m",NA,NA,"https://www.inaturalist.org/observations/191710543",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4335","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2015,NA,NA,10.4938782892,-84.1599212969,"positional accuracy = 61 m",NA,NA,"https://www.inaturalist.org/observations/190915226",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4336","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4015174111,-84.1080710465,"positional accuracy = 8 m",NA,NA,"https://www.inaturalist.org/observations/190446662",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4337","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4513454,-84.120964,"positional accuracy = 206 m",NA,NA,"https://www.inaturalist.org/observations/189597703",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4338","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4513454,-84.120964,"positional accuracy = 206 m",NA,NA,"https://www.inaturalist.org/observations/189529262",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4339","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4311700519,-84.003835769,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/189349152",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4340","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.2815866667,-83.93287,"positional accuracy = 3 m",NA,NA,"https://www.inaturalist.org/observations/188189401",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4341","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.3565713,-84.1486251,"positional accuracy = 2099 m",NA,NA,"https://www.inaturalist.org/observations/188170455",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4342","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4653973299,-84.1881688578,"positional accuracy = 4 m",NA,NA,"https://www.inaturalist.org/observations/187692265",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4343","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"October",2023,NA,NA,10.4316904224,-84.0033950963,"positional accuracy = 357 m",NA,NA,"https://www.inaturalist.org/observations/187561586",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4344","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.43210677,-84.0049953133,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/187355195",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4345","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.4322556333,-84.0049762583,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/187355187",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4346","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"December",2003,NA,NA,10.4232682,-84.0220298,"positional accuracy = 4879 m",NA,NA,"https://www.inaturalist.org/observations/185672092",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4347","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June",2023,NA,NA,10.4173663137,-84.122059715,"positional accuracy = 292 m",NA,NA,"https://www.inaturalist.org/observations/185347632",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4348","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2023,NA,NA,10.453177553,-84.0616601394,"positional accuracy = 122 m",NA,NA,"https://www.inaturalist.org/observations/185340707",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4349","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2023,NA,NA,10.4194049833,-84.1252059936,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/184924016",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4350","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"March",2023,NA,NA,10.275136114,-84.0323853068,"positional accuracy = 48906 m",NA,NA,"https://www.inaturalist.org/observations/184602979",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4351","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2023,NA,NA,10.4548344675,-84.0017801588,"positional accuracy = 23 m",NA,NA,"https://www.inaturalist.org/observations/184206425",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4352","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2023,NA,NA,10.4315227677,-84.0065928085,"positional accuracy = 8 m",NA,NA,"https://www.inaturalist.org/observations/184013203",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4353","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2023,NA,NA,10.4313328405,-84.0063514097,"positional accuracy = 8 m",NA,NA,"https://www.inaturalist.org/observations/184013068",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4354","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2023,NA,NA,10.4314193821,-84.0065766881,"positional accuracy = 8 m",NA,NA,"https://www.inaturalist.org/observations/184012904",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4355","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"September",2023,NA,NA,10.4310686534,-84.005169645,"positional accuracy = 44 m",NA,NA,"https://www.inaturalist.org/observations/183302041",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4356","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"January",2022,NA,NA,10.4320566833,-84.0046016667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/182789070",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4357","Central American Spider Monkey","Ateles geoffroyi","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2023,NA,NA,10.4209648604,-84.1952327689,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/180702436",NA,NA,NA,NA,NA,NA,NA,NA,"Ateles geoffroyi",NA
"4358","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2023,NA,NA,10.4598194444,-84.0010333333,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/180643878",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4359","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2023,NA,NA,10.4628,-83.9994916667,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/180641947",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
"4360","Mantled Howler Monkey","Alouatta palliata","species","mammal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"August",2023,NA,NA,10.4498777778,-84.0676583333,"positional accuracy = NA m",NA,NA,"https://www.inaturalist.org/observations/180632047",NA,NA,NA,NA,NA,NA,NA,NA,"Alouatta palliata",NA
